Model,HUB Perplexity,HUB WER,Parameters
quadgram,757.161222111085,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.23000000000000007 Lambda3: 0.34000000000000014
quadgram,881.0091852448788,0.07026675341574495,Lambda1: 0.41000000000000003 Lambda2: 0.23000000000000007 Lambda3: 0.35000000000000014
quadgram,553.6411531658349,0.07156798959011061,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.2
quadgram,554.8391877793047,0.07156798959011061,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.21000000000000002
quadgram,556.9874873970263,0.06896551724137931,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.22000000000000003
quadgram,560.1846994334941,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.23000000000000004
quadgram,564.567470519067,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.24000000000000005
quadgram,570.3243812724904,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.25000000000000006
quadgram,577.7180292046711,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.26000000000000006
quadgram,587.121272472911,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.2700000000000001
quadgram,599.079602916159,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.2800000000000001
quadgram,614.4253211587818,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.2900000000000001
quadgram,634.5041094942177,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.3000000000000001
quadgram,661.6762683183584,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.3100000000000001
quadgram,700.610588152492,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.3200000000000001
quadgram,762.5312285395817,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.3300000000000001
quadgram,887.1116504402834,0.07221860767729343,Lambda1: 0.41000000000000003 Lambda2: 0.24000000000000007 Lambda3: 0.34000000000000014
quadgram,561.1873542778727,0.07156798959011061,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.2
quadgram,563.0891667863145,0.07091737150292778,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.21000000000000002
quadgram,566.0708701039122,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.22000000000000003
quadgram,570.2670666630514,0.07026675341574495,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.23000000000000004
quadgram,575.8651249780403,0.06896551724137931,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.24000000000000005
quadgram,583.1273307286025,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.25000000000000006
quadgram,592.4273183076587,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.26000000000000006
quadgram,604.3128319719037,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.2700000000000001
quadgram,619.6206693864169,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.2800000000000001
quadgram,639.7048343824437,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.2900000000000001
quadgram,666.9413259988293,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.3000000000000001
quadgram,706.0312538798759,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.3100000000000001
quadgram,768.2781893684173,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.3200000000000001
quadgram,893.6396456756719,0.07156798959011061,Lambda1: 0.41000000000000003 Lambda2: 0.25000000000000006 Lambda3: 0.3300000000000001
quadgram,569.6857015184233,0.07091737150292778,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.2
quadgram,572.4240959710406,0.06896551724137931,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.21000000000000002
quadgram,576.4099431636878,0.06896551724137931,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.22000000000000003
quadgram,581.8289517469316,0.06961613532856213,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.23000000000000004
quadgram,588.9427817245181,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.24000000000000005
quadgram,598.1256599144479,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.25000000000000006
quadgram,609.9275430281932,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.26000000000000006
quadgram,625.1898721893263,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.2700000000000001
quadgram,645.2754051824593,0.06441119063109954,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.2800000000000001
quadgram,672.5767928528747,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.2900000000000001
quadgram,711.8295592622676,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.3000000000000001
quadgram,774.4219865314118,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.3100000000000001
quadgram,900.6148327532081,0.06961613532856213,Lambda1: 0.41000000000000003 Lambda2: 0.26000000000000006 Lambda3: 0.3200000000000001
quadgram,579.2862270961904,0.07026675341574495,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.2
quadgram,583.0338321103392,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.21000000000000002
quadgram,588.250129491204,0.07026675341574495,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.22000000000000003
quadgram,595.1957335320744,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.23000000000000004
quadgram,604.2451999552012,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.24000000000000005
quadgram,615.9506006282572,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.25000000000000006
quadgram,631.1581303212581,0.06636304489264802,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.26000000000000006
quadgram,651.2397207545115,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.2700000000000001
quadgram,678.6056496588719,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.2800000000000001
quadgram,718.0280387559073,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.2900000000000001
quadgram,780.9854430885474,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.3000000000000001
quadgram,908.0620699687709,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2700000000000001 Lambda3: 0.3100000000000001
quadgram,590.1827901700377,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.2
quadgram,595.1685151684476,0.07091737150292778,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.21000000000000002
quadgram,601.9225273275083,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.22000000000000003
quadgram,610.8193422606346,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.23000000000000004
quadgram,622.4129735678317,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.24000000000000005
quadgram,637.5544305584818,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.25000000000000006
quadgram,657.6252187217113,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.26000000000000006
quadgram,685.0542382628926,0.06506180871828236,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.2700000000000001
quadgram,724.6524887621931,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.2800000000000001
quadgram,787.9946580915574,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.2900000000000001
quadgram,916.0097599464218,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2800000000000001 Lambda3: 0.3000000000000001
quadgram,602.6305848997641,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.2
quadgram,609.165367587217,0.06896551724137931,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.21000000000000002
quadgram,617.8867410608593,0.06766428106701367,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.22000000000000003
quadgram,629.3503852045432,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.23000000000000004
quadgram,644.41211730242,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.24000000000000005
quadgram,664.4633850483362,0.06701366297983084,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.25000000000000006
quadgram,691.9527236841406,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.26000000000000006
quadgram,731.7323963642813,0.06571242680546518,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.2700000000000001
quadgram,795.4794189100933,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.2800000000000001
quadgram,924.4902779455081,0.06831489915419649,Lambda1: 0.41000000000000003 Lambda2: 0.2900000000000001 Lambda3: 0.2900000000000001
quadgram,521.0837869526293,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.2
quadgram,519.0310193344645,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.21000000000000002
quadgram,517.4901395535015,0.07091737150292778,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.22000000000000003
quadgram,516.4636945115074,0.07156798959011061,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.23000000000000004
quadgram,515.9613595961281,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.24000000000000005
quadgram,516.0005250479401,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.25000000000000006
quadgram,516.60726491296,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.26000000000000006
quadgram,517.8177882263751,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.2700000000000001
quadgram,519.6805309513079,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.2800000000000001
quadgram,522.2591364805916,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.2900000000000001
quadgram,525.6367143107273,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.3000000000000001
quadgram,529.9220009042449,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.3100000000000001
quadgram,535.2584497864801,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.3200000000000001
quadgram,541.8380006833553,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.3300000000000001
quadgram,549.9226366901485,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.34000000000000014
quadgram,559.8795398594388,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.35000000000000014
quadgram,572.2413913083291,0.06441119063109954,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.36000000000000015
quadgram,587.8165653423398,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.37000000000000016
quadgram,607.9076164827545,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.38000000000000017
quadgram,634.7944195394599,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.15 Lambda3: 0.3900000000000002
quadgram,523.60721974505,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.2
quadgram,521.8252955750304,0.07091737150292778,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.21000000000000002
quadgram,520.5813682367846,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.22000000000000003
quadgram,519.8824419274624,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.23000000000000004
quadgram,519.7436856068801,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.24000000000000005
quadgram,520.1893269689158,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.25000000000000006
quadgram,521.2540473893321,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.26000000000000006
quadgram,522.9850328575337,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.2700000000000001
quadgram,525.4449266283148,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.2800000000000001
quadgram,528.7160724507409,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.2900000000000001
quadgram,532.9066730893411,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.3000000000000001
quadgram,538.159893822883,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.3100000000000001
quadgram,544.6676664192554,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.3200000000000001
quadgram,552.6923136777783,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.3300000000000001
quadgram,562.6018265211154,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.34000000000000014
quadgram,574.9303834156893,0.06441119063109954,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.35000000000000014
quadgram,590.4889560189482,0.0631099544567339,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.36000000000000015
quadgram,610.5846236262645,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.37000000000000016
quadgram,637.5055569943033,0.06180871828236825,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.38000000000000017
quadgram,675.7726678345687,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.16 Lambda3: 0.3900000000000002
quadgram,526.6123707229259,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.2
quadgram,525.1248196434825,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.21000000000000002
quadgram,524.2063963438677,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.22000000000000003
quadgram,523.8695935633831,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.23000000000000004
quadgram,524.1364260627504,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.24000000000000005
quadgram,525.0397517832671,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.25000000000000006
quadgram,526.6252688578436,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.26000000000000006
quadgram,528.9544310670907,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.2700000000000001
quadgram,532.1086691748053,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.2800000000000001
quadgram,536.1955432162714,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.2900000000000001
quadgram,541.3578580510084,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.3000000000000001
quadgram,547.7875037683899,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.3100000000000001
quadgram,555.7471531761311,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.3200000000000001
quadgram,565.6056721532273,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.3300000000000001
quadgram,577.898880932936,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.34000000000000014
quadgram,593.4406146911319,0.0631099544567339,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.35000000000000014
quadgram,613.5429536764615,0.06180871828236825,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.36000000000000015
quadgram,640.5032483486928,0.0605074821080026,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.37000000000000016
quadgram,678.8610620536507,0.06115810019518542,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.38000000000000017
quadgram,739.523356095702,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.17 Lambda3: 0.3900000000000002
quadgram,530.120184120431,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.2
quadgram,528.9559296079296,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.21000000000000002
quadgram,528.3980411868034,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.22000000000000003
quadgram,528.4658609229765,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.23000000000000004
quadgram,529.1900540607191,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.24000000000000005
quadgram,530.6145344903048,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.25000000000000006
quadgram,532.7993302074315,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.26000000000000006
quadgram,535.8247737419135,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.2700000000000001
quadgram,539.797642398033,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.2800000000000001
quadgram,544.860283059452,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.2900000000000001
quadgram,551.2044895151989,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.3000000000000001
quadgram,559.0932776300566,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.3100000000000001
quadgram,568.8964400929412,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.3200000000000001
quadgram,581.1515716764168,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.3300000000000001
quadgram,596.6756279461038,0.06376057254391672,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.34000000000000014
quadgram,616.7861593770695,0.06180871828236825,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.35000000000000014
quadgram,643.7905759576746,0.0605074821080026,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.36000000000000015
quadgram,682.2488982083566,0.06115810019518542,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.37000000000000016
quadgram,743.1180658389301,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.38000000000000017
quadgram,865.1156421398069,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.18000000000000002 Lambda3: 0.3900000000000002
quadgram,534.1592575170409,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.2
quadgram,533.3537281735947,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.21000000000000002
quadgram,533.1993424057032,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.22000000000000003
quadgram,533.7241084374856,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.23000000000000004
quadgram,534.9697846167944,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.24000000000000005
quadgram,536.994677279645,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.25000000000000006
quadgram,539.8777877456655,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.26000000000000006
quadgram,543.7249320980305,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.2700000000000001
quadgram,548.6778705069919,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.2800000000000001
quadgram,554.9282205305757,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.2900000000000001
quadgram,562.7393136534299,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.3000000000000001
quadgram,572.481904839928,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.3100000000000001
quadgram,584.6954834746487,0.06571242680546518,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.3200000000000001
quadgram,600.2003733515222,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.3300000000000001
quadgram,620.3200596980906,0.06180871828236825,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.34000000000000014
quadgram,647.3728934019599,0.0605074821080026,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.35000000000000014
quadgram,685.9411714064781,0.06115810019518542,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.36000000000000015
quadgram,747.0362872120318,0.06441119063109954,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.37000000000000016
quadgram,869.5701219366691,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.19000000000000003 Lambda3: 0.38000000000000017
quadgram,538.7668168762539,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.2
quadgram,538.3634297228422,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.21000000000000002
quadgram,538.6654120898928,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.22000000000000003
quadgram,539.7118984860516,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.23000000000000004
quadgram,541.5591013603585,0.06961613532856213,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.24000000000000005
quadgram,544.2843972533024,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.25000000000000006
quadgram,547.9924141398122,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.26000000000000006
quadgram,552.8241579225587,0.06701366297983084,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.2700000000000001
quadgram,558.9709588480794,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.2800000000000001
quadgram,566.696411731169,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.2900000000000001
quadgram,576.372249813499,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.3000000000000001
quadgram,588.5399626397821,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.3100000000000001
quadgram,604.0234806211387,0.06506180871828236,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.3200000000000001
quadgram,624.152685019487,0.062459336369551074,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.3300000000000001
quadgram,651.2577552768827,0.0605074821080026,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.34000000000000014
quadgram,689.9451092769157,0.06115810019518542,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.35000000000000014
quadgram,751.2851461939205,0.06441119063109954,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.36000000000000015
quadgram,874.4003817997012,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.20000000000000004 Lambda3: 0.37000000000000016
quadgram,543.9901547160549,0.06896551724137931,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.2
quadgram,544.0423062896787,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.21000000000000002
quadgram,544.8660826792742,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.22000000000000003
quadgram,546.515131245664,0.07026675341574495,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.23000000000000004
quadgram,549.0648324065824,0.06831489915419649,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.24000000000000005
quadgram,552.6183376004604,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.25000000000000006
quadgram,557.3156820013774,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.26000000000000006
quadgram,563.3477585884747,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.2700000000000001
quadgram,570.9783425327614,0.06636304489264802,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.2800000000000001
quadgram,580.5801376602316,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.2900000000000001
quadgram,592.6967219462476,0.06766428106701367,Lambda1: 0.42000000000000004 Lambda2: 0.21000000000000005 Lambda3: 0.3000000000000001
